filename,LLM-decision
Au_arc_30027.jpg,Authentic
Au_arc_30028.jpg,Authentic
Au_arc_30029.jpg,Authentic
Au_arc_30030.jpg,Authentic
Au_arc_30031.jpg,Authentic
Au_arc_30032.jpg,"Spliced

The image shows a window in a stone wall, but the view through the window does not align naturally with the perspective and lighting of the wall, indicating manipulation."
Au_arc_30034.jpg,Authentic
Au_arc_30035.jpg,Authentic
Au_arc_30036.jpg,Authentic
Au_arc_30037.jpg,Authentic
Au_arc_30038.jpg,Authentic
Au_arc_30039.jpg,Authentic
Au_arc_30040.jpg,Authentic
Au_arc_30041.jpg,Authentic
Au_arc_30042.jpg,Authentic
Au_arc_30043.jpg,Authentic
Au_arc_30044.jpg,Spliced
Au_arc_30045.jpg,Authentic
Au_arc_30046.jpg,Authentic
Au_arc_30047.jpg,Authentic
Au_arc_30048.jpg,Authentic
Au_arc_30049.jpg,Authentic
Au_arc_30050.jpg,Authentic
Au_arc_30051.jpg,"Spliced

The image shows architectural elements that are unnaturally repetitive and geometrically improbable, indicating digital manipulation."
Au_arc_30052.jpg,"Authentic

The image does not show any obvious signs of splicing or manipulation. The lighting, shadows, and structure appear consistent and natural."
Au_arc_30053.jpg,Authentic
Au_arc_30054.jpg,Authentic
Au_arc_30055.jpg,Authentic
Au_arc_30056.jpg,"Authentic

The image shows the Central Library of the National Autonomous University of Mexico (UNAM) in Mexico City, known for its distinctive mural by Juan O'Gorman. There are no visible signs of splicing or manipulation."
Au_arc_30057.jpg,Authentic
Au_arc_30058.jpg,Authentic
Au_arc_30059.jpg,Authentic
Au_arc_30060.jpg,"Authentic

The image shows a group of realistic statues sitting on a bench. There are no visible signs of digital manipulation or splicing; the scene appears to be a photograph of an actual art installation or sculpture."
Au_arc_30061.jpg,Authentic
Au_arc_30062.jpg,Authentic
Au_arc_30063.jpg,Authentic
Au_arc_30064.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and perspectives are consistent throughout the scene."
Au_arc_30066.jpg,Authentic
Au_arc_30067.jpg,Authentic
Au_arc_30068.jpg,Authentic
Au_arc_30069.jpg,Authentic
Au_arc_30070.jpg,Authentic
Au_arc_30071.jpg,Spliced
Au_arc_30072.jpg,Authentic
Au_arc_30073.jpg,Authentic
Au_arc_30074.jpg,Authentic
Au_arc_30075.jpg,Authentic
Au_arc_30076.jpg,Authentic
Au_arc_30077.jpg,Authentic
Au_arc_30078.jpg,Authentic
Au_arc_30079.jpg,Authentic
Au_arc_30080.jpg,"Authentic

This image appears to be an authentic, unedited photograph of Jerusalem, showing the Old City walls and the Dome of the Rock in the background. There are no visible signs of splicing or manipulation."
Au_arc_30081.jpg,Authentic
Au_arc_30082.jpg,Authentic
Au_arc_30083.jpg,Authentic
Au_arc_30084.jpg,Authentic
Au_arc_30085.jpg,Authentic
Au_arc_30086.jpg,Authentic
Au_arc_30087.jpg,Authentic
Au_arc_30088.jpg,Authentic
Au_arc_30089.jpg,Authentic
Au_arc_30090.jpg,Authentic
Au_arc_30091.jpg,"Authentic

The image appears to be an unedited photograph of a statue, with no visible signs of splicing or manipulation."
Au_arc_30092.jpg,Authentic
Au_arc_30093.jpg,Authentic
Au_arc_30094.jpg,Spliced
Au_arc_30096.jpg,"Spliced

The image shows architectural elements from different famous locations that have been combined, indicating manipulation."
Au_arc_30097.jpg,Authentic
Au_arc_30098.jpg,Authentic
Au_arc_30099.jpg,"Authentic

The image does not show obvious signs of splicing or manipulation. The architectural elements, lighting, and shadows appear consistent and natural."
Au_arc_30100.jpg,Authentic
Au_arc_30101.jpg,Authentic
Au_arc_30102.jpg,Authentic
Au_arc_30103.jpg,Authentic
Au_arc_30104.jpg,Authentic
Au_arc_30105.jpg,"Spliced

The image appears to be manipulated. The statue is holding what looks like a large modern saw, which is unusual and unlikely for a historical statue, indicating that the image has been altered."
Au_arc_30106.jpg,Authentic
Au_arc_30107.jpg,Authentic
Au_arc_30108.jpg,"Authentic

The image does not show any visible signs of splicing or manipulation. The lighting, shadows, and edges appear consistent and natural."
Au_arc_30109.jpg,Authentic
Au_arc_30110.jpg,Spliced
Au_arc_30111.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and proportions appear consistent and natural."
Au_arc_30112.jpg,Authentic
Au_arc_30113.jpg,Authentic
Au_arc_30114.jpg,Authentic
Au_arc_30115.jpg,Authentic
Au_arc_30116.jpg,Authentic
Au_arc_30117.jpg,Authentic
Au_arc_30118.jpg,Authentic
Au_arc_30119.jpg,Authentic
Au_arc_30120.jpg,Authentic
Au_arc_30121.jpg,Authentic
Au_arc_30122.jpg,Authentic
Au_arc_30123.jpg,Authentic
Au_arc_30124.jpg,Authentic
Au_arc_30125.jpg,Spliced
Au_arc_30126.jpg,"Authentic

The image appears to be an unedited photograph of the Neptune Fountain in Berlin, Germany, with no visible signs of splicing or manipulation."
Au_arc_30127.jpg,Authentic
Au_arc_30128.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The elements such as buildings, trees, and flowers appear naturally integrated with consistent lighting and shadows."
Au_arc_30129.jpg,Authentic
Au_arc_30130.jpg,"Spliced

The image shows the Berlin TV Tower (Fernsehturm) seemingly positioned between two domes of the Berlin Cathedral in a way that is not possible in reality. This suggests the image has been manipulated or spliced."
Au_arc_30131.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and perspective all appear consistent and natural."
Au_arc_30132.jpg,Authentic
Au_arc_30133.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and perspective all appear consistent and natural."
Au_arc_30134.jpg,Authentic
Au_arc_30135.jpg,Authentic
Au_arc_30136.jpg,Authentic
Au_arc_30137.jpg,Authentic
Au_arc_30138.jpg,Authentic
Au_arc_30139.jpg,Authentic
Au_arc_30140.jpg,Authentic
Au_arc_30141.jpg,Authentic
Au_arc_30142.jpg,Authentic
Au_arc_30143.jpg,Authentic
Au_arc_30144.jpg,Authentic
Au_arc_30145.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and architectural elements appear consistent and natural."
Au_arc_30146.jpg,Authentic
Au_arc_30147.jpg,Authentic
Au_arc_30148.jpg,Spliced
Au_arc_30149.jpg,Authentic
Au_arc_30150.jpg,"Spliced

The image shows houses with roofs that have been manipulated to appear unusually steep and elongated, which is not typical for real architecture. This suggests the image has been spliced or digitally altered."
Au_arc_30151.jpg,Authentic
Au_arc_30152.jpg,Authentic
Au_arc_30153.jpg,"Spliced

The image shows clear signs of manipulation, as the architectural features on the left and right sides of the building are nearly identical, suggesting that one side has been duplicated and spliced onto the other. This kind of symmetry is uncommon in real-world architecture."
Au_arc_30154.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and perspective are consistent throughout the scene."
Au_arc_30155.jpg,Authentic
Au_arc_30156.jpg,Authentic
Au_arc_30157.jpg,Authentic
Au_arc_30158.jpg,Authentic
Au_arc_30159.jpg,Authentic
Au_arc_30160.jpg,Authentic
Au_arc_30161.jpg,Authentic
Au_arc_30162.jpg,Authentic
Au_arc_30163.jpg,Authentic
Au_arc_30164.jpg,Authentic
Au_arc_30165.jpg,Authentic
Au_arc_30166.jpg,Authentic
Au_arc_30167.jpg,Authentic
Au_arc_30168.jpg,Authentic
Au_arc_30169.jpg,Authentic
Au_arc_30170.jpg,Authentic
Au_arc_30171.jpg,Authentic
Au_arc_30172.jpg,Authentic
Au_arc_30173.jpg,Authentic
Au_arc_30174.jpg,Authentic
Au_arc_30175.jpg,Spliced
Au_arc_30176.jpg,Authentic
Au_arc_30177.jpg,Authentic
Au_arc_30179.jpg,Authentic
Au_arc_30180.jpg,Spliced
Au_arc_30181.jpg,Authentic
Au_arc_30182.jpg,Authentic
Au_arc_30183.jpg,"Spliced

The image shows clear signs of manipulation, particularly in the windows and architectural features, which appear duplicated and unnaturally aligned. This suggests the image has been spliced."
Au_arc_30184.jpg,Authentic
Au_arc_30185.jpg,"Authentic

The image appears to be unedited. The reflections in the water are consistent with the objects above, and there are no visible signs of splicing or manipulation."
Au_arc_30186.jpg,Authentic
Au_arc_30187.jpg,Authentic
Au_arc_30188.jpg,Authentic
Au_arc_30189.jpg,Authentic
Au_arc_30190.jpg,Authentic
Au_arc_30191.jpg,Authentic
Au_arc_30192.jpg,Authentic
Au_arc_30193.jpg,Authentic
Au_arc_30194.jpg,Authentic
Au_arc_30195.jpg,Authentic
Au_arc_30196.jpg,Authentic
Au_arc_30197.jpg,Authentic
Au_arc_30198.jpg,Authentic
Au_arc_30199.jpg,Authentic
Au_arc_30200.jpg,Authentic
Au_arc_30201.jpg,"Authentic

The image appears to show a real-world sculpture or art installation with a unique design. There are no visible signs of digital manipulation or splicing. The lighting, shadows, and perspective are consistent throughout the image."
Au_arc_30202.jpg,Spliced
Au_arc_30203.jpg,Authentic
Au_arc_30204.jpg,Authentic
Au_arc_30205.jpg,"Spliced

The image shows clear signs of manipulation, particularly where the two halves of the building meet. The architectural styles and rooflines do not align naturally, indicating that two different buildings or parts of buildings have been combined."
Au_arc_30206.jpg,Authentic
Au_arc_30207.jpg,Authentic
Au_arc_30208.jpg,Authentic
Au_arc_30209.jpg,Authentic
Au_arc_30210.jpg,Authentic
Au_arc_30211.jpg,Authentic
Au_arc_30212.jpg,Authentic
Au_arc_30213.jpg,Authentic
Au_arc_30214.jpg,Authentic
Au_arc_30215.jpg,"Authentic

The image does not show obvious signs of splicing or manipulation. The structure and lighting appear consistent throughout the image."
Au_arc_30216.jpg,Authentic
Au_arc_30217.jpg,Authentic
Au_arc_30218.jpg,Authentic
Au_arc_30219.jpg,"Spliced

The windows on the building appear to be duplicated and misaligned, which is a common sign of image manipulation. The structure looks unnatural, indicating that the image has been spliced."
Au_arc_30220.jpg,Authentic
Au_arc_30221.jpg,"Spliced

The image shows clear signs of manipulation, particularly in the windmill blades, which are unevenly attached and do not align naturally with the structure. This suggests the image has been spliced."
Au_arc_30222.jpg,Authentic
Au_arc_30223.jpg,Authentic
Au_arc_30224.jpg,Authentic
Au_arc_30225.jpg,"Spliced

The image appears to have been manipulated. The statue is holding a sign that says ""NEE"" (Dutch for ""NO""), which is likely not part of the original monument and seems to have been digitally added or physically placed for the photo."
Au_arc_30226.jpg,Authentic
Au_arc_30227.jpg,Authentic
Au_arc_30228.jpg,Authentic
Au_arc_30229.jpg,"Spliced

The reflection of the house in the water does not match the actual house above. The windows and roof in the reflection are inconsistent with the real structure, indicating that the image has been manipulated."
Au_arc_30230.jpg,Authentic
Au_arc_30231.jpg,Authentic
Au_arc_30232.jpg,Authentic
Au_arc_30233.jpg,Authentic
Au_arc_30234.jpg,Authentic
Au_arc_30235.jpg,Authentic
Au_arc_30236.jpg,Authentic
Au_arc_30237.jpg,"Authentic

The image does not show any obvious signs of splicing or manipulation. The elements such as the buildings, trees, and hill appear naturally integrated."
Au_arc_30238.jpg,Authentic
Au_arc_30239.jpg,Authentic
Au_arc_30240.jpg,"Spliced

The image shows clear signs of manipulation, particularly with the street lamp, which appears to be unnaturally elongated and does not align properly with the rest of the scene. This suggests that elements from different images have been combined."
Au_arc_30241.jpg,Authentic
Au_arc_30242.jpg,Authentic
Au_arc_30243.jpg,"Authentic

The image appears to show an ancient stone wall, likely from an archaeological site such as Sacsayhuamán in Peru. The stones fit together in an unusual but authentic manner, characteristic of Inca stonework. There are no visible signs of digital splicing or manipulation."
Au_arc_30244.jpg,"Spliced

The image appears to be manipulated. The hand emerging from the stone wall in an unnatural manner suggests that elements from different images have been combined. This is a common sign of splicing."
Au_arc_30245.jpg,Authentic
Au_arc_30246.jpg,"Authentic

The image appears to show an ancient terraced structure, likely from a historical site such as Machu Picchu or a similar Incan ruin. There are no visible signs of splicing or manipulation. The lighting, shadows, and textures are consistent throughout the image."
Au_arc_30247.jpg,Authentic
Au_arc_30248.jpg,"Authentic

This image shows the ""Intihuatana Stone"" at Machu Picchu, a real archaeological artifact. There are no visible signs of splicing or manipulation; the object and background appear consistent and natural."
Au_arc_30249.jpg,Authentic
Au_arc_30250.jpg,Authentic
Au_arc_30251.jpg,Authentic
Au_arc_30252.jpg,Authentic
Au_arc_30253.jpg,Authentic
Au_arc_30254.jpg,Authentic
Au_arc_30255.jpg,"Authentic

The image appears to be an unedited photograph taken through a stone window, likely at Machu Picchu or a similar Incan site. The perspective, lighting, and alignment of the elements look natural, with no visible signs of splicing or manipulation."
Au_arc_30256.jpg,Authentic
Au_arc_30257.jpg,Authentic
Au_arc_30258.jpg,Authentic
Au_arc_30259.jpg,"Spliced

The image appears to be manipulated. The presence of modern utility poles and wires among ancient stone ruins is unusual and suggests elements have been digitally added or altered."
Au_arc_30260.jpg,"Authentic

The image shows a structure that appears to be a historical ruin with only the front wall remaining, which is a common sight in old or abandoned locations. There are no visible signs of digital manipulation or splicing."
Au_arc_30261.jpg,Authentic
Au_arc_30262.jpg,Authentic
Au_arc_30263.jpg,Authentic
Au_arc_30264.jpg,Authentic
Au_arc_30265.jpg,Authentic
Au_arc_30266.jpg,Authentic
Au_arc_30267.jpg,Authentic
Au_arc_30268.jpg,Authentic
Au_arc_30269.jpg,Authentic
Au_arc_30270.jpg,Spliced
Au_arc_30271.jpg,Authentic
Au_arc_30272.jpg,Authentic
Au_arc_30273.jpg,Authentic
Au_arc_30274.jpg,Authentic
Au_arc_30275.jpg,Authentic
Au_arc_30276.jpg,Authentic
Au_arc_30277.jpg,"Authentic

The image does not show any visible signs of splicing or manipulation. The structure, shadows, and surroundings appear consistent and natural."
Au_arc_30278.jpg,"Authentic

The image does not show any visible signs of splicing or manipulation. The lighting, shadows, and structure appear consistent and natural."
Au_arc_30279.jpg,Authentic
Au_arc_30280.jpg,Authentic
Au_arc_30281.jpg,Authentic
Au_arc_30282.jpg,Authentic
Au_arc_30283.jpg,Authentic
Au_arc_30284.jpg,Authentic
Au_arc_30285.jpg,Authentic
Au_arc_30286.jpg,Authentic
Au_arc_30287.jpg,Authentic
Au_arc_30288.jpg,Authentic
Au_arc_30289.jpg,Authentic
Au_arc_30290.jpg,Authentic
Au_arc_30291.jpg,Authentic
Au_arc_30292.jpg,Authentic
Au_arc_30293.jpg,Authentic
Au_arc_30294.jpg,Authentic
Au_arc_30295.jpg,Authentic
Au_arc_30296.jpg,Authentic
Au_arc_30297.jpg,Spliced
Au_arc_30298.jpg,Authentic
Au_arc_30299.jpg,Spliced
Au_arc_30300.jpg,Spliced
Au_arc_30301.jpg,Spliced
Au_arc_30302.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and reflections are consistent throughout, and the elements in the image appear naturally integrated."
Au_arc_30303.jpg,Authentic
Au_arc_30304.jpg,Spliced
Au_arc_30305.jpg,Authentic
Au_arc_30306.jpg,Authentic
Au_arc_30307.jpg,Authentic
Au_arc_30308.jpg,Authentic
Au_arc_30309.jpg,Authentic
Au_arc_30310.jpg,Authentic
Au_arc_30311.jpg,Authentic
Au_arc_30312.jpg,Authentic
Au_arc_30313.jpg,Authentic
Au_arc_30314.jpg,Authentic
Au_arc_30315.jpg,Authentic
Au_arc_30316.jpg,Authentic
Au_arc_30317.jpg,Authentic
Au_arc_30318.jpg,Authentic
Au_arc_30319.jpg,"Spliced

The image shows clear signs of manipulation, particularly with the satellite dish and equipment in front of the ornate building, which appear out of place and inconsistent with the lighting and perspective of the rest of the scene."
Au_arc_30320.jpg,Authentic
Au_arc_30321.jpg,Authentic
Au_arc_30322.jpg,Authentic
Au_arc_30323.jpg,Authentic
Au_arc_30324.jpg,Authentic
Au_arc_30325.jpg,Authentic
Au_arc_30326.jpg,Authentic
Au_arc_30327.jpg,Authentic
Au_arc_30328.jpg,Authentic
Au_arc_30329.jpg,Authentic
Au_arc_30330.jpg,Authentic
Au_arc_30331.jpg,Authentic
Au_arc_30332.jpg,Authentic
Au_arc_30333.jpg,Authentic
Au_arc_30334.jpg,Authentic
Au_arc_30335.jpg,"Authentic

The image does not show any obvious signs of splicing or manipulation. The lighting, shadows, and perspectives are consistent throughout the scene."
Au_arc_30336.jpg,Authentic
Au_arc_30337.jpg,Spliced
Au_arc_30338.jpg,Authentic
Au_arc_30339.jpg,Authentic
Au_arc_30340.jpg,Authentic
Au_arc_30341.jpg,Authentic
Au_arc_30342.jpg,Authentic
Au_arc_30343.jpg,Authentic
Au_arc_30344.jpg,Authentic
Au_arc_30345.jpg,Authentic
Au_arc_30346.jpg,Spliced
Au_arc_30347.jpg,Authentic
Au_arc_30348.jpg,Authentic
Au_arc_30349.jpg,Authentic
Au_arc_30350.jpg,"Spliced

The image shows clear signs of manipulation, such as inconsistent lighting, mismatched building alignments, and unnatural blending between structures, indicating that it has been spliced."
Au_arc_30351.jpg,Authentic
Au_arc_30352.jpg,Authentic
Au_arc_30353.jpg,Authentic
Au_arc_30354.jpg,Authentic
Au_arc_30355.jpg,"Spliced

The building on the right side of the image appears to be unnaturally placed on the edge of the cliff, indicating that the image has been manipulated. The perspective and lighting do not match the rest of the scene, suggesting it is not an authentic photograph."
Au_arc_30356.jpg,Authentic
Au_arc_30357.jpg,"Authentic

The image appears to be an unedited photograph of a statue in an outdoor setting. There are no visible signs of splicing or manipulation."
Au_arc_30358.jpg,Authentic
Au_arc_30359.jpg,Authentic
Au_arc_30360.jpg,Authentic
Au_arc_30361.jpg,Authentic
Au_arc_30362.jpg,Authentic
Au_arc_30363.jpg,Spliced
Au_arc_30364.jpg,Authentic
Au_arc_30365.jpg,Authentic
Au_arc_30366.jpg,Authentic
Au_arc_30367.jpg,Authentic
Au_arc_30368.jpg,Authentic
Au_arc_30369.jpg,Authentic
Au_arc_30370.jpg,Spliced
Au_arc_30371.jpg,Authentic
Au_arc_30372.jpg,Authentic
Au_arc_30373.jpg,Authentic
Au_arc_30374.jpg,"Spliced

The image shows a row of identical 7-Eleven signs, which is highly unusual and suggests digital manipulation. The repetition of the same sign in an unnatural pattern indicates the image has been spliced."
Au_arc_30375.jpg,Authentic
Au_arc_30376.jpg,Authentic
Au_arc_30377.jpg,Authentic
Au_arc_30378.jpg,Authentic
Au_arc_30379.jpg,Authentic
Au_arc_30380.jpg,Authentic
Au_arc_30381.jpg,Authentic
Au_arc_30382.jpg,Authentic
Au_arc_30383.jpg,Authentic
Au_arc_30384.jpg,Authentic
Au_arc_30385.jpg,Authentic
Au_arc_30386.jpg,"Spliced

The image shows clear signs of manipulation, particularly with the structure on the right side, which appears unnaturally cut and pasted into the scene. The edges do not blend seamlessly with the background, indicating that the image has been spliced."
Au_arc_30387.jpg,Authentic
Au_arc_30388.jpg,Authentic
Au_arc_30389.jpg,Authentic
Au_arc_30390.jpg,Authentic
Au_arc_30391.jpg,Authentic
Au_arc_30392.jpg,Authentic
Au_arc_30393.jpg,Spliced
Au_arc_30395.jpg,Authentic
Au_arc_30396.jpg,Authentic
Au_arc_30397.jpg,Authentic
Au_arc_30398.jpg,Authentic
Au_arc_30399.jpg,Authentic
Au_arc_30400.jpg,Authentic
Au_arc_30401.jpg,"Spliced

The image of the Colosseum appears to be manipulated, as the left side of the structure is unnaturally distorted and does not match the real appearance of the Colosseum in Rome."
Au_arc_30402.jpg,"Spliced

The image shows an unrealistic combination of two famous Roman landmarks: the Colosseum and the columns from the Roman Forum. They do not appear together in this manner in reality, indicating the image has been manipulated."
Au_arc_30403.jpg,Authentic
Au_arc_30404.jpg,Authentic
Au_arc_30405.jpg,Authentic
Au_arc_30406.jpg,Authentic
Au_arc_30407.jpg,Authentic
Au_arc_30408.jpg,Authentic
Au_arc_30409.jpg,Authentic
Au_arc_30410.jpg,Authentic
Au_arc_30411.jpg,Authentic
Au_arc_30412.jpg,Authentic
Au_arc_30413.jpg,Authentic
Au_arc_30414.jpg,Authentic
Au_arc_30415.jpg,Authentic
Au_arc_30416.jpg,Authentic
Au_arc_30417.jpg,Authentic
Au_arc_30418.jpg,Authentic
Au_arc_30419.jpg,Authentic
Au_arc_30420.jpg,Authentic
Au_arc_30421.jpg,Authentic
Au_arc_30422.jpg,Authentic
Au_arc_30423.jpg,Authentic
Au_arc_30424.jpg,Authentic
Au_arc_30425.jpg,Authentic
Au_arc_30426.jpg,Authentic
Au_arc_30427.jpg,"Spliced

The image shows clear signs of manipulation, particularly in the repeated patterns and window structures, which are unnaturally identical and suggest digital splicing."
Au_arc_30428.jpg,Authentic
Au_arc_30429.jpg,Authentic
Au_arc_30430.jpg,Authentic
Au_arc_30431.jpg,"Spliced

The image shows architectural elements that do not naturally fit together, indicating that it has been manipulated. The central building appears out of place compared to the surrounding structures."
Au_arc_30432.jpg,Authentic
Au_arc_30433.jpg,Authentic
Au_arc_30434.jpg,Authentic
Au_arc_30435.jpg,Authentic
Au_arc_30436.jpg,Authentic
Au_arc_30437.jpg,Authentic
Au_arc_30438.jpg,Authentic
Au_arc_30439.jpg,Authentic
Au_arc_30440.jpg,Authentic
Au_arc_30441.jpg,Authentic
Au_arc_30442.jpg,Authentic
Au_arc_30443.jpg,Authentic
Au_arc_30444.jpg,Authentic
Au_arc_30446.jpg,Authentic
Au_arc_30447.jpg,Authentic
Au_arc_30448.jpg,Authentic
Au_arc_30449.jpg,Authentic
Au_arc_30451.jpg,Authentic
Au_arc_30452.jpg,Authentic
Au_arc_30453.jpg,Authentic
Au_arc_30454.jpg,Authentic
Au_arc_30455.jpg,Authentic
Au_arc_30456.jpg,Authentic
Au_arc_30457.jpg,Authentic
Au_arc_30458.jpg,"Authentic

This image appears to be an unedited photograph of Castel Sant'Angelo in Rome, Italy, viewed from the Ponte Sant'Angelo. There are no visible signs of splicing or manipulation."
Au_arc_30459.jpg,Authentic
Au_arc_30460.jpg,Authentic
Au_arc_30461.jpg,"Spliced

The image shows a classical temple with an unusual and inconsistent structure, particularly the columns and roofline, which suggests manipulation. The right side of the temple appears unnaturally elevated compared to the left, which is not typical of authentic ancient ruins. This indicates the image has been spliced or edited."
Au_arc_30462.jpg,"Authentic

The image does not show any obvious signs of digital manipulation or splicing. The lighting, shadows, and textures are consistent throughout the image, suggesting it is an original, unedited photograph."
Au_arc_30463.jpg,Authentic
Au_arc_30464.jpg,Spliced
Au_arc_30465.jpg,"Spliced

The image shows clear signs of manipulation, particularly in the columns of the temple, which appear duplicated and misaligned in an unnatural way. This suggests the image has been spliced."
Au_arc_30466.jpg,Authentic
Au_arc_30467.jpg,Authentic
Au_arc_30468.jpg,"Spliced

The image shows clear signs of manipulation, particularly in the columns, which appear unnaturally duplicated and misaligned. This suggests the image has been spliced."
Au_arc_30469.jpg,Authentic
Au_arc_30470.jpg,Authentic
Au_arc_30471.jpg,Authentic
Au_arc_30472.jpg,Authentic
Au_arc_30473.jpg,"Spliced

The columns in the image appear to be unnaturally aligned and some of them seem to be floating or not properly connected to the structure, indicating manipulation."
Au_arc_30474.jpg,Authentic
Au_arc_30475.jpg,"Authentic

This image appears to show a plaster cast of a victim from the eruption of Mount Vesuvius in Pompeii. There are no visible signs of digital manipulation or splicing."
Au_arc_30476.jpg,Authentic
Au_arc_30477.jpg,Spliced
Au_arc_30478.jpg,"Spliced

The image shows clear signs of manipulation, particularly in the upper part of the structure, where the stones and architectural elements do not align naturally, indicating that the image has been edited."
Au_arc_30479.jpg,Spliced
Au_arc_30480.jpg,Authentic
Au_arc_30481.jpg,Authentic
Au_arc_30482.jpg,Authentic
Au_arc_30483.jpg,Authentic
Au_arc_30484.jpg,Authentic
Au_arc_30485.jpg,Authentic
Au_arc_30486.jpg,Authentic
Au_arc_30487.jpg,Authentic
Au_arc_30488.jpg,Authentic
Au_arc_30489.jpg,Authentic
Au_arc_30490.jpg,Authentic
Au_arc_30491.jpg,Authentic
Au_arc_30492.jpg,Authentic
Au_arc_30493.jpg,Authentic
Au_arc_30494.jpg,Spliced
Au_arc_30495.jpg,"Authentic

The image does not show obvious signs of splicing or manipulation. The lighting, shadows, and perspective appear consistent throughout the scene."
Au_arc_30496.jpg,"Spliced

The image shows a bridge with an unusual and unrealistic structure, particularly in the way the supports are designed and how the bridge connects to the land. This suggests that the image has been manipulated."
Au_arc_30497.jpg,Authentic
Au_arc_30498.jpg,Authentic
Au_arc_30499.jpg,Authentic
Au_arc_30500.jpg,Authentic
Au_arc_30502.jpg,Authentic
Au_arc_30503.jpg,Authentic
Au_arc_30504.jpg,Authentic
Au_arc_30505.jpg,Authentic
Au_arc_30506.jpg,Authentic
Au_arc_30507.jpg,Authentic
Au_arc_30508.jpg,Authentic
Au_arc_30509.jpg,Authentic
Au_arc_30510.jpg,Authentic
Au_arc_30511.jpg,Authentic
Au_arc_30512.jpg,Authentic
Au_arc_30513.jpg,Authentic
Au_arc_30514.jpg,"Authentic

The image does not show any visible signs of splicing or manipulation. The lighting, shadows, and perspective appear consistent throughout the scene."
Au_arc_30515.jpg,Authentic
Au_arc_30516.jpg,Authentic
Au_arc_30517.jpg,Authentic
Au_arc_30518.jpg,Authentic
Au_arc_30519.jpg,Authentic
Au_arc_30520.jpg,Authentic
Au_arc_30521.jpg,"Spliced

The image shows a pyramid with an unnatural transition in color and texture near the top, indicating that the top portion has been edited or spliced from a different image or section."
Au_arc_30522.jpg,Spliced
Au_arc_30523.jpg,Authentic
Au_arc_30524.jpg,"Spliced

The image of the Sphinx has been manipulated; the face appears to have been altered or replaced, indicating it is not authentic."
Au_arc_30525.jpg,Authentic
Au_arc_30526.jpg,Authentic
Au_arc_30527.jpg,Authentic
Au_arc_30528.jpg,Authentic
Au_arc_30529.jpg,Authentic
Au_arc_30530.jpg,Authentic
Au_arc_30531.jpg,Authentic
Au_arc_30532.jpg,Spliced
Au_arc_30533.jpg,Spliced
Au_arc_30534.jpg,Authentic
Au_arc_30535.jpg,Authentic
Au_arc_30536.jpg,Authentic
Au_arc_30537.jpg,Authentic
Au_arc_30538.jpg,Authentic
Au_arc_30539.jpg,Authentic
Au_arc_30540.jpg,Authentic
Au_arc_30541.jpg,"Authentic

There are no visible signs of splicing or manipulation in this image. The lighting, shadows, and edges appear consistent and natural."
Au_arc_30542.jpg,Authentic
Au_arc_30543.jpg,Authentic
Au_arc_30544.jpg,Spliced
Au_arc_30545.jpg,"Spliced

The image shows the body of the Great Sphinx of Giza, but the face has been altered to appear different from the original Sphinx. This indicates that the image has been manipulated."
Au_arc_30546.jpg,"Spliced

The image shows the body of the Great Sphinx of Giza, but the head appears to be that of a different statue, not the original Sphinx. This indicates the image has been manipulated."
Au_arc_30547.jpg,Authentic
Au_arc_30548.jpg,Authentic
Au_arc_30549.jpg,Authentic
Au_arc_30550.jpg,Authentic
Au_arc_30551.jpg,"Authentic

The image appears to show ancient statues at an archaeological site, and there are no visible signs of digital manipulation or splicing. The lighting, shadows, and textures are consistent throughout the image."
Au_arc_30552.jpg,Authentic
Au_arc_30553.jpg,Authentic
Au_arc_30554.jpg,Spliced
Au_arc_30555.jpg,"Authentic

The image appears to be an authentic photograph showing a large ancient statue (likely the Colossus of Ramses II in Memphis, Egypt) with people observing from a balcony above. There are no visible signs of splicing or manipulation."
Au_arc_30556.jpg,Authentic
Au_arc_30557.jpg,Authentic
Au_arc_30558.jpg,Authentic
Au_arc_30559.jpg,Authentic
Au_arc_30560.jpg,Authentic
Au_arc_30561.jpg,"Spliced

The image shows the pyramids, but the alignment and overlap of the structures are unnatural, indicating manipulation. The buildings in front also appear out of proportion, further suggesting the image has been spliced."
Au_arc_30562.jpg,Authentic
Au_arc_30563.jpg,Authentic
Au_arc_30564.jpg,Authentic
Au_arc_30565.jpg,Authentic
Au_arc_30566.jpg,Authentic
Au_arc_30567.jpg,Authentic
Au_arc_30568.jpg,Authentic
Au_arc_30569.jpg,Authentic
Au_arc_30570.jpg,Authentic
Au_arc_30571.jpg,Authentic
Au_arc_30572.jpg,Authentic
